room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
5984018,31068076,Private room,,Dringhouses & Woodthorpe Ward,60,5,2,1,41,,53.933395,-1.118922,31:36.6
8385011,44185061,Private room,,Fulford & Heslington Ward,63,5,2,1,41,,53.928051,-1.065522,31:36.6
6623545,34658864,Private room,,Fulford & Heslington Ward,62,5,1,1,41,,53.93063,-1.06597,31:36.6
15348252,56034828,Private room,,Rawcliffe & Clifton Without Ward,3,4.5,1,1,37,,53.978795,-1.095575,31:36.6
3024512,14584830,Private room,,Westfield Ward,15,4.5,2,1,38,,53.95566,-1.120761,31:36.6
13078308,60071869,Private room,,Micklegate Ward,10,4,2,1,38,,53.946116,-1.084507,31:36.6
14666949,91109184,Private room,,Acomb Ward,26,4.5,2,1,32,,53.967455,-1.126882,31:36.6
11251206,13570251,Private room,,Huntington & New Earswick Ward,6,5,2,1,36,,53.982176,-1.067509,31:36.6
11968216,39020618,Private room,,Heworth Ward,19,4.5,1,1,37,,53.96583,-1.062026,31:36.6
16993433,72640929,Private room,,Heworth Ward,1,0,2,1,26,,53.961501,-1.062964,31:36.6
6332556,20024178,Private room,,Fishergate Ward,0,0,2,1,32,,53.946105,-1.077407,31:36.6
509397,1265351,Private room,,Holgate Ward,229,4.5,2,1,31,,53.957805,-1.123512,31:36.5
5712020,27998246,Private room,,Heworth Ward,115,4.5,3,1,38,,53.967683,-1.054641,31:36.5
9467918,2246645,Private room,,Micklegate Ward,65,5,2,1,40,,53.95501,-1.087329,31:36.5
388802,1945305,Private room,,Hull Road Ward,279,5,2,1,38,,53.953905,-1.058223,31:36.5
12193705,65549732,Private room,,Huntington & New Earswick Ward,13,5,2,1,40,,53.980205,-1.063167,31:35.7
11698785,60071869,Private room,,Micklegate Ward,6,4,2,1,38,,53.946044,-1.086769,31:35.7
4967221,25584214,Private room,,Guildhall Ward,78,4.5,2,1,36,,53.964361,-1.070494,31:35.7
2214112,11293717,Private room,,Dringhouses & Woodthorpe Ward,48,5,2,1,41,,53.949509,-1.109904,31:35.7
7682752,40349592,Private room,,Fishergate Ward,0,0,1,1,22,,53.94056,-1.069353,31:35.7
15003407,94214311,Private room,,Fulford & Heslington Ward,20,4.5,2,1,38,,53.93851,-1.060696,31:35.7
17690144,74757750,Private room,,Rawcliffe & Clifton Without Ward,0,0,3,1,38,,53.97701,-1.104746,31:35.7
7882335,41551510,Private room,,Fishergate Ward,98,4.5,2,1,38,,53.947443,-1.076814,31:35.7
10100865,47477708,Private room,,Guildhall Ward,17,4,1,1,25,,53.970868,-1.0775,31:35.7
9084529,47373237,Private room,,Fishergate Ward,2,0,2,1,26,,53.951748,-1.067939,31:35.7
390517,1953263,Private room,,Micklegate Ward,39,4.5,1,1,20,,53.946411,-1.092859,31:35.7
15822812,58813792,Private room,,Clifton Ward,17,4.5,2,1,37,,53.969649,-1.093926,31:35.7
12406145,67089141,Private room,,Fishergate Ward,11,5,1,1,33,,53.951804,-1.069568,31:35.7
16351591,30543033,Private room,,Micklegate Ward,4,4.5,2,1,38,,53.954627,-1.086686,31:35.7
6455741,28801715,Private room,,Micklegate Ward,17,5,3,1,37,,53.943922,-1.091825,31:35.7
16046857,72640929,Private room,,Heworth Ward,2,0,2,0,31,,53.962835,-1.062561,31:35.7
10268638,13570251,Private room,,Huntington & New Earswick Ward,27,5,1,1,33,,53.980172,-1.065481,31:35.7
15442539,25805064,Private room,,Micklegate Ward,18,5,1,1,32,,53.943997,-1.086922,31:35.7
7672710,37899915,Private room,,Micklegate Ward,37,5,1,1,32,,53.935403,-1.101639,31:34.5
16227074,2828987,Private room,,Acomb Ward,7,4.5,2,1,33,,53.960184,-1.136854,31:34.5
16182997,23707896,Private room,,Holgate Ward,3,5,3,2,31,,53.955657,-1.112786,31:34.5
7634596,40052157,Private room,,Dringhouses & Woodthorpe Ward,19,5,1,1,20,,53.944783,-1.11631,31:34.5
6770464,35448894,Private room,,Acomb Ward,104,5,1,1,32,,53.957363,-1.140197,31:34.5
10539362,54349000,Private room,,Heworth Ward,21,4.5,2,1,38,,53.974454,-1.066221,31:34.5
2491483,12752407,Private room,,Micklegate Ward,42,5,1,1,27,,53.954176,-1.088676,31:34.5
2852511,14584830,Private room,,Westfield Ward,39,4.5,2,1,32,,53.955664,-1.122002,31:34.5
16731602,110788973,Private room,,Hull Road Ward,12,4.5,2,1,37,,53.955741,-1.05377,31:34.5
5712131,27998246,Private room,,Heworth Ward,127,4.5,2,1,32,,53.967098,-1.056292,31:34.5
240924,1265351,Private room,,Holgate Ward,217,4.5,2,1,32,,53.958064,-1.122239,31:34.5
13077987,60071869,Private room,,Micklegate Ward,15,4.5,2,1,32,,53.947201,-1.085965,31:34.5
15202123,16681059,Private room,,Holgate Ward,8,5,1,1,32,,53.955981,-1.108819,31:34.5
9556034,2246645,Private room,,Micklegate Ward,45,5,1,1,35,,53.955533,-1.086071,31:34.5
15509330,95110911,Private room,,Clifton Ward,0,0,2,1,32,,53.969968,-1.086359,31:34.5
14668195,91109184,Private room,,Acomb Ward,17,4.5,1,1,21,,53.96696,-1.126277,31:34.5
14189792,32253623,Private room,,Micklegate Ward,21,5,2,1,41,,53.94422,-1.085329,31:34.5
16263529,106354014,Private room,,Guildhall Ward,11,5,2,1,38,,53.97281,-1.082547,31:34.5
16870477,112430092,Private room,,Fishergate Ward,4,5,1,1,26,,53.952114,-1.064812,31:33.7
16599907,11551608,Private room,,Guildhall Ward,6,5,1,1,33,,53.96957,-1.081099,31:33.7
17344493,107581079,Private room,,Heworth Without Ward,7,4.5,2,1,26,,53.971192,-1.045331,31:33.7
552342,2714140,Private room,,Clifton Ward,2,0,1,1,20,,53.974484,-1.089505,31:33.7
16235354,103800578,Private room,,Westfield Ward,15,5,1,1,25,,53.94558,-1.124751,31:33.7
1385959,7499033,Private room,,Heworth Ward,77,5,2,1,38,,53.96778,-1.056056,31:33.7
16351099,30543033,Private room,,Micklegate Ward,6,5,2,1,35,,53.954561,-1.086509,31:33.7
11939805,33041365,Private room,,Fishergate Ward,77,5,1,1,36,,53.951251,-1.076184,31:33.7
7702544,22449704,Private room,,Holgate Ward,38,4.5,3,1,33,,53.950533,-1.110176,31:33.7
14329649,87699902,Private room,,Fishergate Ward,61,5,2,1,37,,53.940233,-1.079669,31:33.6
8927719,46683665,Private room,,Micklegate Ward,27,5,2,1,26,,53.952596,-1.086152,31:33.6
9109600,47477708,Private room,,Guildhall Ward,50,4.5,1,1,25,,53.971633,-1.07886,31:33.6
8858885,2532002,Private room,,Fishergate Ward,93,4.5,2,1,35,,53.952233,-1.069772,31:33.6
16159911,58813792,Private room,,Clifton Ward,19,5,3,1,37,,53.969169,-1.093846,31:33.6
15122552,6106947,Private room,,Micklegate Ward,29,5,1,1,33,,53.951529,-1.081823,31:33.6
16686795,27998246,Private room,,Heworth Ward,10,5,1,1,26,,53.966631,-1.054937,31:33.6
4705107,21926322,Private room,,Holgate Ward,142,5,1,1,32,,53.956454,-1.121668,31:33.6
16856639,110788973,Private room,,Hull Road Ward,26,4.5,1,1,18,,53.954043,-1.052807,31:32.5
14023359,83912266,Shared room,,Micklegate Ward,51,4.5,8,1,26,,53.957434,-1.088423,28:30.0
14325577,28771591,Entire home/apt,,Guildhall Ward,3,4.5,4,2,244,,53.962702,-1.084974,25:16.0
8563913,43246668,Entire home/apt,,Guildhall Ward,2,0,3,2,194,,53.96487,-1.074021,25:12.7
16777126,87733738,Entire home/apt,,Micklegate Ward,0,0,1,4,834,,53.952624,-1.088991,24:47.6
4020700,11125883,Entire home/apt,,Guildhall Ward,14,5,10,5,640,,53.964065,-1.084105,24:46.6
5377976,27880048,Entire home/apt,,Micklegate Ward,1,0,5,3,361,,53.956882,-1.087274,24:46.2
2798347,14313195,Entire home/apt,,Guildhall Ward,13,5,8,3,387,,53.961361,-1.084813,24:46.2
7233332,36530247,Entire home/apt,,Clifton Ward,2,0,12,6,452,,53.966358,-1.090893,24:46.2
17085122,112868924,Entire home/apt,,Clifton Ward,0,0,8,4,383,,53.96488,-1.092919,24:46.2
2648720,13560198,Entire home/apt,,Guildhall Ward,3,5,4,2,322,,53.960708,-1.080028,24:46.2
17976353,11125883,Entire home/apt,,Guildhall Ward,0,0,8,3,387,,53.961849,-1.082552,24:46.2
10304799,53020722,Entire home/apt,,Guildhall Ward,8,5,8,4,316,,53.961832,-1.090312,24:46.2
9931874,51052092,Entire home/apt,,Guildhall Ward,27,5,8,4,387,,53.960009,-1.080785,24:46.2
15726741,54349357,Entire home/apt,,Micklegate Ward,2,0,10,3,387,,53.955758,-1.093676,24:46.2
3922138,14313195,Entire home/apt,,Guildhall Ward,12,4.5,6,2,336,,53.962022,-1.085103,24:46.2
10633869,2597220,Entire home/apt,,Guildhall Ward,23,5,6,3,322,,53.954799,-1.081209,24:46.2
16910624,112868924,Entire home/apt,,Heworth Ward,0,0,7,3,260,,53.973759,-1.067545,24:45.1
16910079,112868924,Entire home/apt,,Holgate Ward,0,0,6,3,260,,53.952542,-1.105433,24:44.6
17916556,112868924,Entire home/apt,,Micklegate Ward,0,0,6,2,207,,53.944245,-1.088876,24:44.6
17093196,28107849,Entire home/apt,,Clifton Ward,0,0,8,4,213,,53.965282,-1.093199,24:44.6
16910503,112868924,Entire home/apt,,Guildhall Ward,0,0,8,3,307,,53.961945,-1.075013,24:44.6
13214966,43246668,Entire home/apt,,Guildhall Ward,0,0,4,2,245,,53.961582,-1.084755,24:44.6
15839015,28107849,Entire home/apt,,Guildhall Ward,0,0,5,3,233,,53.963558,-1.074007,24:44.6
16327747,28107849,Entire home/apt,,Fishergate Ward,2,0,6,2,207,,53.951641,-1.074074,24:44.6
12941176,43246668,Entire home/apt,,Clifton Ward,9,5,7,3,278,,53.968565,-1.088159,24:44.6
8220468,43246668,Entire home/apt,,Micklegate Ward,17,4.5,7,4,304,,53.95265,-1.096435,24:44.6
15031167,43246668,Entire home/apt,,Micklegate Ward,3,4.5,6,3,278,,53.952166,-1.095546,24:44.6
16908540,112868924,Entire home/apt,,Fishergate Ward,0,0,6,2,219,,53.950761,-1.07503,24:44.6
11876377,28107849,Entire home/apt,,Fishergate Ward,6,5,6,2,239,,53.95163,-1.075687,24:44.6
6845823,11125883,Entire home/apt,,Guildhall Ward,4,4,4,2,226,,53.962848,-1.088165,24:44.6
697957,3564691,Entire home/apt,,Micklegate Ward,2,0,10,5,207,,53.950676,-1.092783,24:44.6
3881127,8318434,Entire home/apt,,Micklegate Ward,1,0,6,3,244,,53.958507,-1.086928,24:44.6
16167895,43246668,Entire home/apt,,Guildhall Ward,0,0,5,3,278,,53.964566,-1.085137,24:44.6
16805079,93122325,Entire home/apt,,Dringhouses & Woodthorpe Ward,0,0,6,3,207,,53.940578,-1.110689,24:44.6
15837476,28107849,Entire home/apt,,Guildhall Ward,1,0,8,3,233,,53.962241,-1.074981,24:44.6
16909748,112868924,Entire home/apt,,Fishergate Ward,0,0,6,2,219,,53.950653,-1.076567,24:42.6
12159364,17881422,Entire home/apt,,Guildhall Ward,0,0,4,2,233,,53.962794,-1.086866,24:42.6
5549391,28771591,Entire home/apt,,Clifton Ward,17,4.5,6,3,228,,53.966597,-1.088942,24:42.6
12894660,70608496,Entire home/apt,,Micklegate Ward,7,5,2,1,233,,53.956129,-1.089982,24:42.6
17246454,28107849,Entire home/apt,,Micklegate Ward,2,0,8,3,207,,53.952387,-1.093412,24:42.6
17505865,43246668,Entire home/apt,,Micklegate Ward,0,0,4,2,218,,53.958067,-1.086601,24:42.6
47200,212753,Entire home/apt,,Clifton Ward,99,4.5,10,3,207,,53.97013,-1.094751,24:42.6
16910342,112868924,Entire home/apt,,Clifton Ward,1,0,5,3,233,,53.967225,-1.089581,24:42.6
17510272,104446157,Entire home/apt,,Clifton Ward,0,0,6,2,233,,53.970234,-1.094555,24:42.6
7233090,36530247,Entire home/apt,,Guildhall Ward,1,0,9,5,238,,53.96302,-1.084805,24:42.6
16786479,111524030,Entire home/apt,,Guildhall Ward,2,0,5,2,304,,53.960008,-1.084648,24:42.6
17437594,107763273,Entire home/apt,,Fishergate Ward,0,0,6,3,251,,53.954102,-1.080018,24:42.6
12048774,64519642,Entire home/apt,,Guildhall Ward,10,5,5,2,213,,53.961573,-1.083349,24:40.7
2798526,14313195,Entire home/apt,,Guildhall Ward,10,5,5,1,290,,53.961473,-1.08083,24:40.7
3389866,17100267,Entire home/apt,,Guildhall Ward,42,5,8,4,297,,53.961712,-1.084693,24:40.7
16317598,28107849,Entire home/apt,,Guildhall Ward,2,0,7,3,213,,53.957515,-1.08304,24:40.7
6565914,34344708,Entire home/apt,,Guildhall Ward,89,5,6,2,239,,53.961899,-1.088065,24:40.7
13861019,81905490,Entire home/apt,,Heworth Ward,23,5,12,3,226,,53.968973,-1.072624,24:40.7
15998268,41171614,Entire home/apt,,Guildhall Ward,10,5,6,3,259,,53.955574,-1.082125,24:40.7
5039137,11125883,Entire home/apt,,Guildhall Ward,16,4.5,3,2,213,,53.963866,-1.089738,24:40.7
16970939,113526103,Entire home/apt,,Guildhall Ward,3,5,6,3,213,,53.962461,-1.075802,24:40.7
14813100,92583492,Entire home/apt,,Clifton Ward,14,5,5,2,259,,53.967263,-1.090942,24:40.7
4658427,24107594,Entire home/apt,,Guildhall Ward,19,5,4,2,239,,53.959263,-1.080976,24:40.7
13583206,55759607,Entire home/apt,,Micklegate Ward,52,5,6,2,259,,53.953908,-1.095662,24:40.7
16434944,107763273,Entire home/apt,,Micklegate Ward,5,5,6,3,251,,53.952412,-1.080973,24:40.7
8203335,43246668,Entire home/apt,,Guildhall Ward,24,5,4,2,290,,53.959713,-1.084337,24:40.7
14518324,28107849,Entire home/apt,,Holgate Ward,5,5,8,3,202,,53.952701,-1.102843,24:37.8
11619736,43246668,Entire home/apt,,Fishergate Ward,6,5,4,2,193,,53.952526,-1.076068,24:37.8
12577275,43246668,Entire home/apt,,Micklegate Ward,0,0,4,2,193,,53.957148,-1.086985,24:37.8
8265188,43246668,Entire home/apt,,Clifton Ward,13,4.5,4,2,193,,53.964529,-1.091069,24:37.8
17899057,28107849,Entire home/apt,,Micklegate Ward,0,0,6,2,200,,53.94579,-1.086207,24:37.8
13522848,43246668,Entire home/apt,,Guildhall Ward,3,5,4,2,193,,53.964934,-1.087944,24:37.8
1649150,8318434,Entire home/apt,,Micklegate Ward,1,0,4,2,205,,53.956613,-1.085165,24:37.8
16701685,43246668,Entire home/apt,,Guildhall Ward,2,0,4,2,193,,53.964123,-1.086356,24:37.8
17468502,28107849,Entire home/apt,,Micklegate Ward,0,0,7,3,194,,53.954821,-1.085636,24:37.8
7328280,38390834,Entire home/apt,,Guildhall Ward,4,4.5,4,1,194,,53.962442,-1.079309,24:37.8
13260315,14508416,Entire home/apt,,Guildhall Ward,0,0,4,2,194,,53.959941,-1.07988,24:37.8
16907887,112868924,Entire home/apt,,Fishergate Ward,0,0,4,1,192,,53.951794,-1.074595,24:37.8
12753888,69372018,Entire home/apt,,Guildhall Ward,1,0,2,1,194,,53.96059,-1.07659,24:37.8
8265650,43246668,Entire home/apt,,Guildhall Ward,15,5,4,2,193,,53.965191,-1.083133,24:37.8
4648793,24066395,Entire home/apt,,Micklegate Ward,4,5,4,2,187,,53.956487,-1.088149,24:37.8
9499671,46352649,Entire home/apt,,Fishergate Ward,32,5,6,3,200,,53.952255,-1.069013,24:37.8
16734033,28107849,Entire home/apt,,Guildhall Ward,0,0,4,2,200,,53.956292,-1.082771,24:37.8
3981641,20602240,Entire home/apt,,Guildhall Ward,26,5,4,2,187,,53.962993,-1.074978,24:37.8
17115934,76869325,Entire home/apt,,Micklegate Ward,0,0,4,2,194,,53.948287,-1.085633,24:36.2
16876627,2613333,Entire home/apt,,Guildhall Ward,1,0,7,3,194,,53.960661,-1.087655,24:36.2
8820504,43246668,Entire home/apt,,Guildhall Ward,17,4.5,4,2,193,,53.963664,-1.086854,24:36.2
4026397,20876094,Entire home/apt,,Guildhall Ward,3,5,3,1,192,,53.962056,-1.081672,24:36.2
7023652,34750426,Entire home/apt,,Guildhall Ward,46,5,8,4,194,,53.971962,-1.077389,24:36.2
10665961,7855293,Entire home/apt,,Guildhall Ward,4,5,4,2,194,,53.956092,-1.08214,24:36.2
14085248,84689414,Entire home/apt,,Guildhall Ward,10,4.5,4,2,187,,53.955523,-1.070437,24:36.2
3276521,16166977,Entire home/apt,,Guildhall Ward,26,4.5,5,1,194,,53.96171,-1.083239,24:36.2
17489905,43256484,Entire home/apt,,Guildhall Ward,0,0,6,3,194,,53.959792,-1.084173,24:36.2
13178184,73691092,Entire home/apt,,Guildhall Ward,13,5,4,2,194,,53.955771,-1.075352,24:36.2
3137868,15932531,Entire home/apt,,Guildhall Ward,87,5,6,2,194,,53.959534,-1.082186,24:36.2
12225232,29023627,Entire home/apt,,Micklegate Ward,14,5,6,2,187,,53.957739,-1.084967,24:36.2
4697182,24283105,Entire home/apt,,Micklegate Ward,22,5,5,3,194,,53.951572,-1.085125,24:36.2
8563190,45067752,Entire home/apt,,Micklegate Ward,55,5,6,3,200,,53.95519,-1.08993,24:36.2
2405628,12295568,Entire home/apt,,Guildhall Ward,87,5,6,3,195,,53.963696,-1.078095,24:36.2
15218755,33482043,Entire home/apt,,Guildhall Ward,20,5,8,3,194,,53.96526,-1.075184,24:36.2
5268291,16702245,Entire home/apt,,Guildhall Ward,126,5,5,3,193,,53.966575,-1.073059,24:36.2
15811586,43246668,Entire home/apt,,Micklegate Ward,7,5,4,2,193,,53.956866,-1.084277,24:36.2
16909934,112868924,Entire home/apt,,Westfield Ward,0,0,4,1,178,,53.953012,-1.130687,24:34.1
16925679,43246668,Entire home/apt,,Guildhall Ward,0,0,4,2,181,,53.966534,-1.075739,24:34.1
16923739,43246668,Entire home/apt,,Guildhall Ward,0,0,4,2,181,,53.966832,-1.076229,24:34.1
17130823,112868924,Entire home/apt,,Westfield Ward,0,0,4,1,168,,53.954161,-1.130555,24:34.1
14481315,43246668,Entire home/apt,,Guildhall Ward,0,0,2,1,148,,53.960272,-1.0715,24:34.1
14441547,43246668,Entire home/apt,,Guildhall Ward,1,0,2,1,148,,53.961923,-1.071836,24:32.5
16196679,43246668,Entire home/apt,,Micklegate Ward,0,0,2,1,162,,53.958814,-1.091323,24:32.5
8531957,43256484,Entire home/apt,,Guildhall Ward,1,0,6,3,168,,53.961496,-1.079872,24:32.5
8530474,43256484,Entire home/apt,,Micklegate Ward,0,0,4,2,148,,53.958306,-1.085238,24:32.5
10872981,43256484,Entire home/apt,,Guildhall Ward,1,0,4,2,168,,53.958952,-1.077224,24:32.5
8532089,43256484,Entire home/apt,,Guildhall Ward,0,0,6,3,168,,53.957191,-1.076429,24:32.5
8531808,43256484,Entire home/apt,,Guildhall Ward,4,4.5,4,2,155,,53.961362,-1.081431,24:32.5
17919006,43246668,Entire home/apt,,Fulford & Heslington Ward,0,0,2,1,148,,53.936671,-1.071882,24:32.5
14194208,43246668,Entire home/apt,,Guildhall Ward,3,4.5,2,1,148,,53.959931,-1.072682,24:32.5
13054343,43246668,Entire home/apt,,Guildhall Ward,1,0,3,1,148,,53.959767,-1.081328,24:32.5
8543827,43256484,Entire home/apt,,Micklegate Ward,5,5,6,3,148,,53.954471,-1.085961,24:32.5
14194837,43246668,Entire home/apt,,Guildhall Ward,3,4.5,4,2,179,,53.956778,-1.082779,24:32.5
16472328,43256484,Entire home/apt,,Micklegate Ward,0,0,4,2,148,,53.955435,-1.083566,24:32.5
16910179,112868924,Entire home/apt,,Micklegate Ward,0,0,4,1,184,,53.958621,-1.08591,24:32.5
15490579,99469568,Entire home/apt,,Heworth Without Ward,0,0,6,2,155,,53.976452,-1.020807,24:32.5
10872487,43256484,Entire home/apt,,Guildhall Ward,3,5,6,3,168,,53.958054,-1.07931,24:32.5
13090526,43246668,Entire home/apt,,Guildhall Ward,12,5,4,2,179,,53.956606,-1.080922,24:32.4
9875690,4726014,Entire home/apt,,Heworth Ward,30,4.5,7,3,155,,53.967071,-1.053919,24:32.4
10399516,38240826,Entire home/apt,,Micklegate Ward,14,5,5,2,155,,53.950752,-1.09234,24:31.6
838728,1733821,Entire home/apt,,Guildhall Ward,48,5,2,1,148,,53.963144,-1.077645,24:31.6
15780080,19722240,Entire home/apt,,Guildhall Ward,0,0,4,2,155,,53.962905,-1.085436,24:31.6
13663427,43256484,Entire home/apt,,Micklegate Ward,13,5,4,2,155,,53.954695,-1.090877,24:31.6
15827327,102476888,Entire home/apt,,Guildhall Ward,9,5,4,1,165,,53.960424,-1.080438,24:31.6
12939308,7855293,Entire home/apt,,Micklegate Ward,10,4.5,5,3,155,,53.955832,-1.085062,24:31.6
13553725,43246668,Entire home/apt,,Guildhall Ward,9,5,4,2,179,,53.958195,-1.081309,24:31.6
17426505,28107849,Entire home/apt,,Clifton Ward,0,0,4,2,174,,53.967936,-1.087138,24:31.6
6119194,28771591,Entire home/apt,,Clifton Ward,32,5,4,2,171,,53.968167,-1.089246,24:31.6
16910247,112868924,Entire home/apt,,Guildhall Ward,0,0,4,2,184,,53.956381,-1.081955,24:31.6
7122065,37307216,Entire home/apt,,Fulford & Heslington Ward,5,5,5,3,149,,53.938361,-1.080946,24:31.6
7300575,38240826,Entire home/apt,,Guildhall Ward,16,5,5,3,155,,53.966834,-1.074675,24:31.6
341720,1733821,Entire home/apt,,Guildhall Ward,74,5,2,1,148,,53.962765,-1.085313,24:31.6
7846096,27096539,Entire home/apt,,Holgate Ward,41,5,6,3,181,,53.960293,-1.09284,24:31.6
1574857,8368802,Entire home/apt,,Guildhall Ward,37,5,3,1,162,,53.962547,-1.077415,24:31.6
16753998,20621740,Entire home/apt,,Guildhall Ward,0,0,16,5,155,,53.969,-1.072992,24:31.6
14865491,93122325,Entire home/apt,,Guildhall Ward,5,5,6,3,168,,53.967649,-1.077275,24:31.6
4875743,25083542,Entire home/apt,,Micklegate Ward,15,5,4,1,148,,53.95725,-1.086294,24:31.6
10798844,48552497,Entire home/apt,,Fishergate Ward,36,5,4,2,155,,53.954298,-1.070803,24:29.7
8985155,24066395,Entire home/apt,,Micklegate Ward,7,4.5,4,2,174,,53.955193,-1.090016,24:29.7
10353625,2960835,Entire home/apt,,Fishergate Ward,1,0,4,2,162,,53.947644,-1.074028,24:29.7
10892454,44492865,Entire home/apt,,Fulford & Heslington Ward,15,5,6,3,174,,53.933085,-1.069629,24:29.7
14580361,84689414,Entire home/apt,,Guildhall Ward,4,5,4,2,174,,53.963569,-1.069719,24:29.7
13091285,43246668,Entire home/apt,,Guildhall Ward,7,5,2,1,148,,53.956264,-1.082357,24:29.7
14907909,43256484,Entire home/apt,,Guildhall Ward,9,5,2,1,162,,53.959809,-1.083167,24:29.7
8415299,19014270,Entire home/apt,,Guildhall Ward,35,5,5,3,162,,53.964059,-1.085194,24:29.7
6618303,33482043,Entire home/apt,,Heworth Ward,17,4.5,6,3,155,,53.964787,-1.049075,24:29.7
17571502,47885952,Entire home/apt,,Micklegate Ward,0,0,4,2,181,,53.955783,-1.086431,24:29.7
15097324,28223329,Entire home/apt,,Fishergate Ward,18,4.5,6,4,177,,53.953651,-1.064638,24:29.7
8585696,186080,Entire home/apt,,Heworth Ward,37,5,5,3,162,,53.966062,-1.071877,24:29.7
2833649,56537,Entire home/apt,,Micklegate Ward,91,5,6,2,155,,53.95108,-1.086017,24:29.7
1728691,1733821,Entire home/apt,,Guildhall Ward,87,5,2,1,148,,53.961868,-1.076953,24:29.7
14445833,88950174,Entire home/apt,,Holgate Ward,41,5,6,2,179,,53.964511,-1.106693,24:29.7
17718091,120784617,Entire home/apt,,Micklegate Ward,0,0,4,2,162,,53.953021,-1.082104,24:29.7
14667148,25542331,Entire home/apt,,Guildhall Ward,9,5,4,2,155,,53.962038,-1.077514,24:29.7
9297949,48269360,Entire home/apt,,Clifton Ward,18,5,4,2,155,,53.965357,-1.090519,24:29.7
13022514,71910389,Entire home/apt,,Micklegate Ward,53,5,5,3,168,,53.946822,-1.085258,24:27.9
13555350,5948008,Entire home/apt,,Guildhall Ward,30,5,5,1,162,,53.964015,-1.074746,24:27.9
5597909,29023627,Entire home/apt,,Micklegate Ward,35,5,4,2,162,,53.955918,-1.085803,24:27.9
1574442,8368802,Entire home/apt,,Guildhall Ward,32,5,2,1,162,,53.964123,-1.077533,24:27.9
13508885,48042536,Entire home/apt,,Holgate Ward,27,5,4,2,163,,53.955322,-1.099645,24:27.9
4083592,21180096,Entire home/apt,,Guildhall Ward,21,5,4,2,181,,53.95633,-1.078695,24:27.8
10560762,43246668,Entire home/apt,,Micklegate Ward,9,5,3,1,148,,53.956914,-1.083964,24:27.8
9508339,49270499,Entire home/apt,,Holgate Ward,45,5,5,3,160,,53.961795,-1.10056,24:27.8
10651404,54349357,Entire home/apt,,Micklegate Ward,70,5,6,2,162,,53.953585,-1.093142,24:27.8
7345402,13172681,Entire home/apt,,Fishergate Ward,68,5,4,2,162,,53.944347,-1.075293,24:27.8
3636246,18337364,Entire home/apt,,Micklegate Ward,28,5,4,2,168,,53.958959,-1.087599,24:27.8
8529356,43256484,Entire home/apt,,Guildhall Ward,6,5,4,2,162,,53.958793,-1.078369,24:27.8
13538908,77871462,Entire home/apt,,Guildhall Ward,39,5,4,1,168,,53.959174,-1.080114,24:27.8
3189082,16166977,Entire home/apt,,Guildhall Ward,34,5,4,1,168,,53.960494,-1.08195,24:27.8
1543744,8227544,Entire home/apt,,Guildhall Ward,98,5,2,1,168,,53.963444,-1.089717,24:27.8
14658277,56201933,Entire home/apt,,Guildhall Ward,48,5,4,2,155,,53.956687,-1.07904,24:27.8
6839334,35840725,Entire home/apt,,Guildhall Ward,162,5,6,3,155,,53.963043,-1.077011,24:27.8
13117285,56226016,Entire home/apt,,Micklegate Ward,79,5,6,2,155,,53.956485,-1.08398,24:27.8
8532245,43256484,Entire home/apt,,Guildhall Ward,0,0,4,2,136,,53.957205,-1.074865,24:26.3
8544236,43256484,Entire home/apt,,Micklegate Ward,0,0,2,1,129,,53.957616,-1.084794,24:26.3
16472839,43256484,Entire home/apt,,Guildhall Ward,0,0,4,2,129,,53.957983,-1.076663,24:26.3
8204135,43256484,Entire home/apt,,Guildhall Ward,3,4.5,4,2,142,,53.964133,-1.08517,24:26.3
8544538,43256484,Entire home/apt,,Micklegate Ward,0,0,4,2,129,,53.957423,-1.08659,24:26.3
10873287,43256484,Entire home/apt,,Guildhall Ward,2,0,2,1,129,,53.959304,-1.078819,24:26.2
14752096,43256484,Entire home/apt,,Micklegate Ward,2,0,2,1,129,,53.955086,-1.083163,24:26.2
14921631,43256484,Entire home/apt,,Guildhall Ward,0,0,4,2,128,,53.960678,-1.078504,24:26.2
10873071,43256484,Entire home/apt,,Guildhall Ward,1,0,2,1,129,,53.959475,-1.077658,24:26.2
8437709,43256484,Entire home/apt,,Micklegate Ward,2,0,4,2,132,,53.953026,-1.083796,24:26.2
13182947,43256484,Entire home/apt,,Guildhall Ward,1,0,3,2,129,,53.958508,-1.076543,24:26.2
572091,2796733,Entire home/apt,,Micklegate Ward,3,5,3,1,129,,53.950701,-1.092717,24:26.2
13889053,28107849,Entire home/apt,,Fishergate Ward,1,0,3,0,142,,53.951423,-1.072654,24:26.2
17428629,112868924,Entire home/apt,,Clifton Ward,0,0,4,2,129,,53.970324,-1.086164,24:26.2
8452697,43256484,Entire home/apt,,Guildhall Ward,5,5,4,2,129,,53.956414,-1.07746,24:26.2
17343975,20621740,Entire home/apt,,Heworth Ward,0,0,8,3,129,,53.969076,-1.071412,24:26.2
3880971,8318434,Entire home/apt,,Micklegate Ward,1,0,2,1,128,,53.957026,-1.085858,24:24.5
